GRANULE_ID,PRODUCT_ID,DATATAKE_IDENTIFIER,MGRS_TILE,SENSING_TIME,TOTAL_SIZE,CLOUD_COVER,GEOMETRIC_QUALITY_FLAG,GENERATION_TIME,NORTH_LAT,SOUTH_LAT,WEST_LON,EAST_LON,BASE_URL,Acquisition Date
L1C_T01KBU_A011566_20170908T221029,S2A_MSIL1C_20170908T220921_N0205_R129_T01KBU_20170908T221029,GS2A_20170908T220921_011566_N02.05,01KBU,2017-09-08T22:10:29.620000Z,593220307.0,8.9436,PASSED,2017-09-08T22:10:29.000000Z,-18.9730569709,-19.9753956575,-179.86659151900002,-178.80699885299998,gs://gcp-public-data-sentinel-2/tiles/01/K/BU/S2A_MSIL1C_20170908T220921_N0205_R129_T01KBU_20170908T221029.SAFE,2017-09-08 22:10:29.620000+00:00
L1C_T01KBV_A011566_20170908T221029,S2A_MSIL1C_20170908T220921_N0205_R129_T01KBV_20170908T221029,GS2A_20170908T220921_011566_N02.05,01KBV,2017-09-08T22:10:29.620000Z,452383650.0,4.7647,PASSED,2017-09-08T22:10:29.000000Z,-18.0727996019,-19.0719530244,-179.699768569,-178.797524673,gs://gcp-public-data-sentinel-2/tiles/01/K/BV/S2A_MSIL1C_20170908T220921_N0205_R129_T01KBV_20170908T221029.SAFE,2017-09-08 22:10:29.620000+00:00
L1C_T01KCA_A011566_20170908T221029,S2A_MSIL1C_20170908T220921_N0205_R129_T01KCA_20170908T221029,GS2A_20170908T220921_011566_N02.05,01KCA,2017-09-08T22:10:29.620000Z,644932134.0,5.4826,PASSED,2017-09-08T22:10:29.000000Z,-17.175597105999998,-18.1749404864,-178.89085005299998,-177.848294096,gs://gcp-public-data-sentinel-2/tiles/01/K/CA/S2A_MSIL1C_20170908T220921_N0205_R129_T01KCA_20170908T221029.SAFE,2017-09-08 22:10:29.620000+00:00
L1C_T01KCT_A011566_20170908T221029,S2A_MSIL1C_20170908T220921_N0205_R129_T01KCT_20170908T221029,GS2A_20170908T220921_011566_N02.05,01KCT,2017-09-08T22:10:29.620000Z,732617078.0,43.4317,PASSED,2017-09-08T22:10:29.000000Z,-19.8855439061,-20.8857781695,-178.922649571,-177.861783394,gs://gcp-public-data-sentinel-2/tiles/01/K/CT/S2A_MSIL1C_20170908T220921_N0205_R129_T01KCT_20170908T221029.SAFE,2017-09-08 22:10:29.620000+00:00
L1C_T01KCU_A011566_20170908T221029,S2A_MSIL1C_20170908T220921_N0205_R129_T01KCU_20170908T221029,GS2A_20170908T220921_011566_N02.05,01KCU,2017-09-08T22:10:29.620000Z,620285384.0,3.7348,PASSED,2017-09-08T22:10:29.000000Z,-18.9826816155,-19.9826190002,-178.911462674,-177.857029028,gs://gcp-public-data-sentinel-2/tiles/01/K/CU/S2A_MSIL1C_20170908T220921_N0205_R129_T01KCU_20170908T221029.SAFE,2017-09-08 22:10:29.620000+00:00
L1C_T01KCV_A011566_20170908T221029,S2A_MSIL1C_20170908T220921_N0205_R129_T01KCV_20170908T221029,GS2A_20170908T220921_011566_N02.05,01KCV,2017-09-08T22:10:29.620000Z,620841700.0,2.5227,PASSED,2017-09-08T22:10:29.000000Z,-18.0791840487,-19.0788245422,-178.900865487,-177.85253374400003,gs://gcp-public-data-sentinel-2/tiles/01/K/CV/S2A_MSIL1C_20170908T220921_N0205_R129_T01KCV_20170908T221029.SAFE,2017-09-08 22:10:29.620000+00:00
L1C_T60KWD_A002672_20170909T223001,S2B_MSIL1C_20170909T222959_N0205_R072_T60KWD_20170909T223001,GS2B_20170909T222959_002672_N02.05,60KWD,2017-09-09T22:30:01.460000Z,649460172.0,99.9295,PASSED,2017-09-09T22:30:01.000000Z,-18.9894941366,-19.9847157916,176.99971306900002,178.04638596599997,gs://gcp-public-data-sentinel-2/tiles/60/K/WD/S2B_MSIL1C_20170909T222959_N0205_R072_T60KWD_20170909T223001.SAFE,2017-09-09 22:30:01.460000+00:00
L1C_T60KWE_A002672_20170909T223001,S2B_MSIL1C_20170909T222959_N0205_R072_T60KWE_20170909T223001,GS2B_20170909T222959_002672_N02.05,60KWE,2017-09-09T22:30:01.460000Z,629096525.0,99.9204,PASSED,2017-09-09T22:30:01.000000Z,-18.0856501588,-19.0808192152,176.999714672,178.04338673400002,gs://gcp-public-data-sentinel-2/tiles/60/K/WE/S2B_MSIL1C_20170909T222959_N0205_R072_T60KWE_20170909T223001.SAFE,2017-09-09 22:30:01.460000+00:00
L1C_T60KWF_A002672_20170909T223001,S2B_MSIL1C_20170909T222959_N0205_R072_T60KWF_20170909T223001,GS2B_20170909T222959_002672_N02.05,60KWF,2017-09-09T22:30:01.460000Z,639731210.0,89.6515,PASSED,2017-09-09T22:30:01.000000Z,-17.1817199435,-18.1768340754,176.999716198,178.03788647099998,gs://gcp-public-data-sentinel-2/tiles/60/K/WF/S2B_MSIL1C_20170909T222959_N0205_R072_T60KWF_20170909T223001.SAFE,2017-09-09 22:30:01.460000+00:00
L1C_T60KWG_A002672_20170909T223001,S2B_MSIL1C_20170909T222959_N0205_R072_T60KWG_20170909T223001,GS2B_20170909T222959_002672_N02.05,60KWG,2017-09-09T22:30:01.460000Z,701351775.0,13.3272,PASSED,2017-09-09T22:30:01.000000Z,-16.2782497428,-17.2733063153,176.999717572,178.03270101200002,gs://gcp-public-data-sentinel-2/tiles/60/K/WG/S2B_MSIL1C_20170909T222959_N0205_R072_T60KWG_20170909T223001.SAFE,2017-09-09 22:30:01.460000+00:00
L1C_T60KXD_A002672_20170909T223001,S2B_MSIL1C_20170909T222959_N0205_R072_T60KXD_20170909T223001,GS2B_20170909T222959_002672_N02.05,60KXD,2017-09-09T22:30:01.460000Z,78082562.0,100.0,PASSED,2017-09-09T22:30:01.000000Z,-18.9887067821,-19.9443709064,177.94993362900001,178.17431207200002,gs://gcp-public-data-sentinel-2/tiles/60/K/XD/S2B_MSIL1C_20170909T222959_N0205_R072_T60KXD_20170909T223001.SAFE,2017-09-09 22:30:01.460000+00:00
L1C_T60KXE_A002672_20170909T223001,S2B_MSIL1C_20170909T222959_N0205_R072_T60KXE_20170909T223001,GS2B_20170909T222959_002672_N02.05,60KXE,2017-09-09T22:30:01.460000Z,192379033.0,100.0,PASSED,2017-09-09T22:30:01.000000Z,-18.083500157899998,-19.0783688072,177.944951183,178.38054391900002,gs://gcp-public-data-sentinel-2/tiles/60/K/XE/S2B_MSIL1C_20170909T222959_N0205_R072_T60KXE_20170909T223001.SAFE,2017-09-09 22:30:01.460000+00:00
L1C_T60KXF_A002672_20170909T223001,S2B_MSIL1C_20170909T222959_N0205_R072_T60KXF_20170909T223001,GS2B_20170909T222959_002672_N02.05,60KXF,2017-09-09T22:30:01.460000Z,307262383.0,98.3569,PASSED,2017-09-09T22:30:01.000000Z,-17.178124346700002,-18.1745078561,177.940252162,178.58632280700002,gs://gcp-public-data-sentinel-2/tiles/60/K/XF/S2B_MSIL1C_20170909T222959_N0205_R072_T60KXF_20170909T223001.SAFE,2017-09-09 22:30:01.460000+00:00
L1C_T60KXG_A002672_20170909T223001,S2B_MSIL1C_20170909T222959_N0205_R072_T60KXG_20170909T223001,GS2B_20170909T222959_002672_N02.05,60KXG,2017-09-09T22:30:01.460000Z,463484817.0,41.638000000000005,PASSED,2017-09-09T22:30:01.000000Z,-16.2731706494,-17.271103007,177.93583269299998,178.790307977,gs://gcp-public-data-sentinel-2/tiles/60/K/XG/S2B_MSIL1C_20170909T222959_N0205_R072_T60KXG_20170909T223001.SAFE,2017-09-09 22:30:01.460000+00:00
L1C_T60LYH_A002672_20170909T223001,S2B_MSIL1C_20170909T222959_N0205_R072_T60LYH_20170909T223001,GS2B_20170909T222959_002672_N02.05,60LYH,2017-09-09T22:30:01.460000Z,31059186.0,0.0,PASSED,2017-09-09T22:30:01.000000Z,-15.367580693199999,-15.9298430559,178.862818087,178.994124564,gs://gcp-public-data-sentinel-2/tiles/60/L/YH/S2B_MSIL1C_20170909T222959_N0205_R072_T60LYH_20170909T223001.SAFE,2017-09-09 22:30:01.460000+00:00
L1C_T01KAA_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T01KAA_20170911T222017,GS2A_20170911T222021_011609_N02.05,01KAA,2017-09-11T22:20:17.460000Z,752019135.0,66.3124,PASSED,2017-09-11T22:20:17.000000Z,-17.1493468413,-18.1572504155,-180.77971446799998,-179.72836174,gs://gcp-public-data-sentinel-2/tiles/01/K/AA/S2A_MSIL1C_20170911T222021_N0205_R029_T01KAA_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T01KAB_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T01KAB_20170911T222017,GS2A_20170911T222021_011609_N02.05,01KAB,2017-09-11T22:20:17.460000Z,728577737.0,26.7906,PASSED,2017-09-11T22:20:17.000000Z,-16.2476729268,-17.254756971400003,-180.760880688,-179.715554282,gs://gcp-public-data-sentinel-2/tiles/01/K/AB/S2A_MSIL1C_20170911T222021_N0205_R029_T01KAB_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T01KAV_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T01KAV_20170911T222017,GS2A_20170911T222021_011609_N02.05,01KAV,2017-09-11T22:20:17.460000Z,624916410.0,72.7658,PASSED,2017-09-11T22:20:17.000000Z,-18.051462764300002,-18.9915825547,179.206816932,180.258021192,gs://gcp-public-data-sentinel-2/tiles/01/K/AV/S2A_MSIL1C_20170911T222021_N0205_R029_T01KAV_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T01KBA_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T01KBA_20170911T222017,GS2A_20170911T222021_011609_N02.05,01KBA,2017-09-11T22:20:17.460000Z,599943125.0,61.6542,PASSED,2017-09-11T22:20:17.000000Z,-17.1646514741,-18.1650568118,-179.83570884,-178.902501153,gs://gcp-public-data-sentinel-2/tiles/01/K/BA/S2A_MSIL1C_20170911T222021_N0205_R029_T01KBA_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T01KBB_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T01KBB_20170911T222017,GS2A_20170911T222021_011609_N02.05,01KBB,2017-09-11T22:20:17.460000Z,685798332.0,9.3217,PASSED,2017-09-11T22:20:17.000000Z,-16.2621285107,-17.2641043015,-179.821559642,-178.78018789900003,gs://gcp-public-data-sentinel-2/tiles/01/K/BB/S2A_MSIL1C_20170911T222021_N0205_R029_T01KBB_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T01KBU_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T01KBU_20170911T222017,GS2A_20170911T222021_011609_N02.05,01KBU,2017-09-11T22:20:17.460000Z,23707355.0,0.0,PASSED,2017-09-11T22:20:17.000000Z,-18.9706168302,-19.0964952882,-179.841815552,-179.31264489400002,gs://gcp-public-data-sentinel-2/tiles/01/K/BU/S2A_MSIL1C_20170911T222021_N0205_R029_T01KBU_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T01KBV_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T01KBV_20170911T222017,GS2A_20170911T222021_011609_N02.05,01KBV,2017-09-11T22:20:17.460000Z,408430701.0,100.0,PASSED,2017-09-11T22:20:17.000000Z,-18.067625056199997,-19.0660532519,-179.849183805,-179.107318255,gs://gcp-public-data-sentinel-2/tiles/01/K/BV/S2A_MSIL1C_20170911T222021_N0205_R029_T01KBV_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T01LAC_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T01LAC_20170911T222017,GS2A_20170911T222021_011609_N02.05,01LAC,2017-09-11T22:20:17.460000Z,360534694.0,2.3278,PASSED,2017-09-11T22:20:17.000000Z,-15.6796115173,-16.351632196,179.256857178,180.28945454,gs://gcp-public-data-sentinel-2/tiles/01/L/AC/S2A_MSIL1C_20170911T222021_N0205_R029_T01LAC_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T60KWE_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T60KWE_20170911T222017,GS2A_20170911T222021_011609_N02.05,60KWE,2017-09-11T22:20:17.460000Z,22778118.0,0.0,PASSED,2017-09-11T22:20:17.000000Z,-18.0856500249,-18.526659606400003,177.92050978,178.03999254299998,gs://gcp-public-data-sentinel-2/tiles/60/K/WE/S2A_MSIL1C_20170911T222021_N0205_R029_T60KWE_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T60KXE_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T60KXE_20170911T222017,GS2A_20170911T222021_011609_N02.05,60KXE,2017-09-11T22:20:17.460000Z,361182428.0,64.0515,PASSED,2017-09-11T22:20:17.000000Z,-18.0782571546,-18.708227178199998,177.94663751,178.989488782,gs://gcp-public-data-sentinel-2/tiles/60/K/XE/S2A_MSIL1C_20170911T222021_N0205_R029_T60KXE_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T60KXF_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T60KXF_20170911T222017,GS2A_20170911T222021_011609_N02.05,60KXF,2017-09-11T22:20:17.460000Z,599459851.0,74.5323,PASSED,2017-09-11T22:20:17.000000Z,-17.1747193588,-18.1742143071,178.00186418400003,178.983268462,gs://gcp-public-data-sentinel-2/tiles/60/K/XF/S2A_MSIL1C_20170911T222021_N0205_R029_T60KXF_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T60KXG_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T60KXG_20170911T222017,GS2A_20170911T222021_011609_N02.05,60KXG,2017-09-11T22:20:17.460000Z,411311081.0,25.163,PASSED,2017-09-11T22:20:17.000000Z,-16.2716376801,-17.2695805627,178.222606663,178.973365455,gs://gcp-public-data-sentinel-2/tiles/60/K/XG/S2A_MSIL1C_20170911T222021_N0205_R029_T60KXG_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T60KYE_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T60KYE_20170911T222017,GS2A_20170911T222021_011609_N02.05,60KYE,2017-09-11T22:20:17.460000Z,570782817.0,58.1071,PASSED,2017-09-11T22:20:17.000000Z,-18.0662556819,-18.918612260699998,178.88933603200002,179.940526273,gs://gcp-public-data-sentinel-2/tiles/60/K/YE/S2A_MSIL1C_20170911T222021_N0205_R029_T60KYE_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T60KYF_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T60KYF_20170911T222017,GS2A_20170911T222021_011609_N02.05,60KYF,2017-09-11T22:20:17.460000Z,756112957.0,75.0769,PASSED,2017-09-11T22:20:17.000000Z,-17.1633549664,-18.167535603399998,178.87994597,179.92748847099998,gs://gcp-public-data-sentinel-2/tiles/60/K/YF/S2A_MSIL1C_20170911T222021_N0205_R029_T60KYF_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T60KYG_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T60KYG_20170911T222017,GS2A_20170911T222021_011609_N02.05,60KYG,2017-09-11T22:20:17.460000Z,753332638.0,34.596,PASSED,2017-09-11T22:20:17.000000Z,-16.2609039462,-17.264498978699997,178.871114223,179.912884377,gs://gcp-public-data-sentinel-2/tiles/60/K/YG/S2A_MSIL1C_20170911T222021_N0205_R029_T60KYG_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T60LYH_A011609_20170911T222017,S2A_MSIL1C_20170911T222021_N0205_R029_T60LYH_20170911T222017,GS2A_20170911T222021_011609_N02.05,60LYH,2017-09-11T22:20:17.460000Z,395018080.0,2.2337,PASSED,2017-09-11T22:20:17.000000Z,-15.6040068979,-16.360834641500002,178.864925803,179.899130195,gs://gcp-public-data-sentinel-2/tiles/60/L/YH/S2A_MSIL1C_20170911T222021_N0205_R029_T60LYH_20170911T222017.SAFE,2017-09-11 22:20:17.460000+00:00
L1C_T60KWD_A011652_20170914T223006,S2A_MSIL1C_20170914T223011_N0205_R072_T60KWD_20170914T223006,GS2A_20170914T223011_011652_N02.05,60KWD,2017-09-14T22:30:06.460000Z,780749737.0,9.9464,PASSED,2017-09-14T22:30:06.000000Z,-18.9894942657,-19.9847157493,176.99971306900002,178.04617414,gs://gcp-public-data-sentinel-2/tiles/60/K/WD/S2A_MSIL1C_20170914T223011_N0205_R072_T60KWD_20170914T223006.SAFE,2017-09-14 22:30:06.460000+00:00
L1C_T60KWE_A011652_20170914T223006,S2A_MSIL1C_20170914T223011_N0205_R072_T60KWE_20170914T223006,GS2A_20170914T223011_011652_N02.05,60KWE,2017-09-14T22:30:06.460000Z,790781463.0,16.8722,PASSED,2017-09-14T22:30:06.000000Z,-18.0856501588,-19.0808192152,176.999714672,178.04338673400002,gs://gcp-public-data-sentinel-2/tiles/60/K/WE/S2A_MSIL1C_20170914T223011_N0205_R072_T60KWE_20170914T223006.SAFE,2017-09-14 22:30:06.460000+00:00
L1C_T60KWF_A011652_20170914T223006,S2A_MSIL1C_20170914T223011_N0205_R072_T60KWF_20170914T223006,GS2A_20170914T223011_011652_N02.05,60KWF,2017-09-14T22:30:06.460000Z,744358472.0,25.725,PASSED,2017-09-14T22:30:06.000000Z,-17.1817199435,-18.1768340754,176.999716198,178.03788647099998,gs://gcp-public-data-sentinel-2/tiles/60/K/WF/S2A_MSIL1C_20170914T223011_N0205_R072_T60KWF_20170914T223006.SAFE,2017-09-14 22:30:06.460000+00:00
L1C_T60KXD_A011652_20170914T223006,S2A_MSIL1C_20170914T223011_N0205_R072_T60KXD_20170914T223006,GS2A_20170914T223011_011652_N02.05,60KXD,2017-09-14T22:30:06.460000Z,80161108.0,27.0822,PASSED,2017-09-14T22:30:06.000000Z,-18.9887501377,-19.9136502425,177.94993370400002,178.16747176400003,gs://gcp-public-data-sentinel-2/tiles/60/K/XD/S2A_MSIL1C_20170914T223011_N0205_R072_T60KXD_20170914T223006.SAFE,2017-09-14 22:30:06.460000+00:00
L1C_T60KXE_A011652_20170914T223006,S2A_MSIL1C_20170914T223011_N0205_R072_T60KXE_20170914T223006,GS2A_20170914T223011_011652_N02.05,60KXE,2017-09-14T22:30:06.460000Z,234501812.0,37.771,PASSED,2017-09-14T22:30:06.000000Z,-18.0835526612,-19.0783688072,177.944950809,178.373195637,gs://gcp-public-data-sentinel-2/tiles/60/K/XE/S2A_MSIL1C_20170914T223011_N0205_R072_T60KXE_20170914T223006.SAFE,2017-09-14 22:30:06.460000+00:00
L1C_T60KXG_A011652_20170914T223006,S2A_MSIL1C_20170914T223011_N0205_R072_T60KXG_20170914T223006,GS2A_20170914T223011_011652_N02.05,60KXG,2017-09-14T22:30:06.460000Z,524750238.0,8.9645,PASSED,2017-09-14T22:30:06.000000Z,-16.2732322273,-17.271103007,177.935832244,178.78302424400002,gs://gcp-public-data-sentinel-2/tiles/60/K/XG/S2A_MSIL1C_20170914T223011_N0205_R072_T60KXG_20170914T223006.SAFE,2017-09-14 22:30:06.460000+00:00
L1C_T60LYH_A011652_20170914T223006,S2A_MSIL1C_20170914T223011_N0205_R072_T60LYH_20170914T223006,GS2A_20170914T223011_011652_N02.05,60LYH,2017-09-14T22:30:06.460000Z,29261183.0,100.0,PASSED,2017-09-14T22:30:06.000000Z,-15.3676421721,-15.8994832146,178.86281816099998,178.987240983,gs://gcp-public-data-sentinel-2/tiles/60/L/YH/S2A_MSIL1C_20170914T223011_N0205_R072_T60LYH_20170914T223006.SAFE,2017-09-14 22:30:06.460000+00:00
L1C_T01KAA_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T01KAA_20170916T221928,GS2B_20170916T221929_002772_N02.05,01KAA,2017-09-16T22:19:28.460000Z,741156993.0,1.7939,PASSED,2017-09-16T22:19:28.000000Z,-17.1493468413,-18.1572504155,-180.77971446799998,-179.72836174,gs://gcp-public-data-sentinel-2/tiles/01/K/AA/S2B_MSIL1C_20170916T221929_N0205_R029_T01KAA_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T01KAB_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T01KAB_20170916T221928,GS2B_20170916T221929_002772_N02.05,01KAB,2017-09-16T22:19:28.460000Z,762141505.0,20.4879,PASSED,2017-09-16T22:19:28.000000Z,-16.2476729268,-17.254756971400003,-180.760880688,-179.715554282,gs://gcp-public-data-sentinel-2/tiles/01/K/AB/S2B_MSIL1C_20170916T221929_N0205_R029_T01KAB_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T01KAU_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T01KAU_20170916T221928,GS2B_20170916T221929_002772_N02.05,01KAU,2017-09-16T22:19:28.460000Z,728742237.0,1.3274,PASSED,2017-09-16T22:19:28.000000Z,-18.953474705799998,-19.9630305843,179.179173057,180.24358312599998,gs://gcp-public-data-sentinel-2/tiles/01/K/AU/S2B_MSIL1C_20170916T221929_N0205_R029_T01KAU_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T01KAV_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T01KAV_20170916T221928,GS2B_20170916T221929_002772_N02.05,01KAV,2017-09-16T22:19:28.460000Z,733063739.0,1.2062,PASSED,2017-09-16T22:19:28.000000Z,-18.051462764300002,-19.0601902679,-180.799690983,-179.741978808,gs://gcp-public-data-sentinel-2/tiles/01/K/AV/S2B_MSIL1C_20170916T221929_N0205_R029_T01KAV_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T01KBA_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T01KBA_20170916T221928,GS2B_20170916T221929_002772_N02.05,01KBA,2017-09-16T22:19:28.460000Z,608790458.0,3.0813,PASSED,2017-09-16T22:19:28.000000Z,-17.1646514741,-18.1651749205,-179.835707339,-178.892727816,gs://gcp-public-data-sentinel-2/tiles/01/K/BA/S2B_MSIL1C_20170916T221929_N0205_R029_T01KBA_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T01KBB_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T01KBB_20170916T221928,GS2B_20170916T221929_002772_N02.05,01KBB,2017-09-16T22:19:28.460000Z,710200468.0,17.6681,PASSED,2017-09-16T22:19:28.000000Z,-16.2621285107,-17.2642005465,-179.821559642,-178.78018789900003,gs://gcp-public-data-sentinel-2/tiles/01/K/BB/S2B_MSIL1C_20170916T221929_N0205_R029_T01KBB_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T01KBU_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T01KBU_20170916T221928,GS2B_20170916T221929_002772_N02.05,01KBU,2017-09-16T22:19:28.460000Z,331068402.0,5.3266,PASSED,2017-09-16T22:19:28.000000Z,-18.9705030826,-19.966676004900002,-179.86659151900002,-179.3023933,gs://gcp-public-data-sentinel-2/tiles/01/K/BU/S2B_MSIL1C_20170916T221929_N0205_R029_T01KBU_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T01KBV_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T01KBV_20170916T221928,GS2B_20170916T221929_002772_N02.05,01KBV,2017-09-16T22:19:28.460000Z,463297227.0,3.2255,PASSED,2017-09-16T22:19:28.000000Z,-18.067625056199997,-19.0661875206,-179.850713755,-179.09692997,gs://gcp-public-data-sentinel-2/tiles/01/K/BV/S2B_MSIL1C_20170916T221929_N0205_R029_T01KBV_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T01LAC_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T01LAC_20170916T221928,GS2B_20170916T221929_002772_N02.05,01LAC,2017-09-16T22:19:28.460000Z,755537391.0,15.2727,PASSED,2017-09-16T22:19:28.000000Z,-15.3453637199,-16.3516309739,-180.74314115400003,-179.703523684,gs://gcp-public-data-sentinel-2/tiles/01/L/AC/S2B_MSIL1C_20170916T221929_N0205_R029_T01LAC_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T60KWD_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T60KWD_20170916T221928,GS2B_20170916T221929_002772_N02.05,60KWD,2017-09-16T22:19:28.460000Z,219405962.0,0.1143,PASSED,2017-09-16T22:19:28.000000Z,-18.9894941366,-19.9838074257,177.56663427700002,178.049206607,gs://gcp-public-data-sentinel-2/tiles/60/K/WD/S2B_MSIL1C_20170916T221929_N0205_R029_T60KWD_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T60KWE_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T60KWE_20170916T221928,GS2B_20170916T221929_002772_N02.05,60KWE,2017-09-16T22:19:28.460000Z,77681119.0,1.375,PASSED,2017-09-16T22:19:28.000000Z,-18.0872772606,-19.0791114097,177.792458712,178.04338680900003,gs://gcp-public-data-sentinel-2/tiles/60/K/WE/S2B_MSIL1C_20170916T221929_N0205_R029_T60KWE_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T60KXD_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T60KXD_20170916T221928,GS2B_20170916T221929_002772_N02.05,60KXD,2017-09-16T22:19:28.460000Z,653037544.0,0.1552,PASSED,2017-09-16T22:19:28.000000Z,-18.9817051607,-19.9821398122,177.94993370400002,179.004886758,gs://gcp-public-data-sentinel-2/tiles/60/K/XD/S2B_MSIL1C_20170916T221929_N0205_R029_T60KXD_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T60KXE_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T60KXE_20170916T221928,GS2B_20170916T221929_002772_N02.05,60KXE,2017-09-16T22:19:28.460000Z,664381713.0,3.2439,PASSED,2017-09-16T22:19:28.000000Z,-18.0782572647,-19.0783688072,177.94692384299998,178.993772531,gs://gcp-public-data-sentinel-2/tiles/60/K/XE/S2B_MSIL1C_20170916T221929_N0205_R029_T60KXE_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T60KXF_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T60KXF_20170916T221928,GS2B_20170916T221929_002772_N02.05,60KXF,2017-09-16T22:19:28.460000Z,603799142.0,15.3155,PASSED,2017-09-16T22:19:28.000000Z,-17.1747193588,-18.1741457661,178.01547167099997,178.983268462,gs://gcp-public-data-sentinel-2/tiles/60/K/XF/S2B_MSIL1C_20170916T221929_N0205_R029_T60KXF_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
L1C_T60KXG_A002772_20170916T221928,S2B_MSIL1C_20170916T221929_N0205_R029_T60KXG_20170916T221928,GS2B_20170916T221929_002772_N02.05,60KXG,2017-09-16T22:19:28.460000Z,416633517.0,9.0605,PASSED,2017-09-16T22:19:28.000000Z,-16.2716376801,-17.2694963806,178.236151237,178.973365455,gs://gcp-public-data-sentinel-2/tiles/60/K/XG/S2B_MSIL1C_20170916T221929_N0205_R029_T60KXG_20170916T221928.SAFE,2017-09-16 22:19:28.460000+00:00
